Data As Of,Jurisdiction,Year of Death,Month of Death,Time Period,Month Ending Date,Maternal Deaths,Live Births,Maternal Mortality Rate,Footnote,Group_Total,Group_Age,Subgroup_Total,Subgroup_Under 25 years,Subgroup_25-39 years,Subgroup_40 years and over,Subgroup_Hispanic,"Subgroup_American Indian or Alaska Native, Non-Hispanic","Subgroup_Asian, Non-Hispanic","Subgroup_Black, Non-Hispanic","Subgroup_Native Hawaiian or Other Pacific Islander, Non-Hispanic"
10/06/2024,United States,2022,7,12 month-ending,07/31/2022,0.6589271417133706,0.7239205317644006,0.2114164904862579,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2022,8,12 month-ending,08/31/2022,0.6004803843074459,0.7249360503815803,0.1923890063424947,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2022,9,12 month-ending,09/30/2022,0.5204163330664531,0.7223201040661766,0.16701902748414374,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2022,10,12 month-ending,10/31/2022,0.4931945556445156,0.7207654633684145,0.15856236786469344,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2022,11,12 month-ending,11/30/2022,0.4859887910328262,0.7216250944522299,0.15644820295983086,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2022,12,12 month-ending,12/31/2022,0.46277021617293834,0.7223735663441726,0.14869626497533475,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,1,12 month-ending,01/31/2023,0.4355484387510008,0.7231741771903984,0.13953488372093023,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,2,12 month-ending,02/28/2023,0.4363490792634107,0.7220779358267397,0.1402396053558844,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,3,12 month-ending,03/31/2023,0.4403522818254603,0.7202292526000001,0.1416490486257928,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,4,12 month-ending,04/30/2023,0.4427542033626901,0.7182244171751537,0.1430584918957012,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,5,12 month-ending,05/31/2023,0.42994395516413125,0.7185015211606077,0.138830162085976,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,6,12 month-ending,06/30/2023,0.42273819055244194,0.7181683082497322,0.13671599718111344,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,7,12 month-ending,07/31/2023,0.4163330664531625,0.7166774517549257,0.1346018322762509,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,8,12 month-ending,08/31/2023,0.4051240992794235,0.7142825004995547,0.1317829457364341,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,9,12 month-ending,09/30/2023,0.4083266613290632,0.713277039142592,0.13319238900634248,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,10,12 month-ending,10/31/2023,0.4027221777421937,0.7139241444381366,0.1310782241014799,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,11,12 month-ending,11/30/2023,0.3939151321056845,0.7124277299837363,0.12825933756166313,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2023,12,12 month-ending,12/31/2023,0.3907125700560448,0.7092588990211374,0.12755461592670894,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2024,1,12 month-ending,01/31/2024,0.3819055244195356,0.709095336210239,0.12473572938689216,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2024,2,12 month-ending,02/29/2024,0.37710168134507605,0.7117065185602767,0.12332628611698378,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2024,3,12 month-ending,03/31/2024,0.3730984787830264,0.7117377489998981,0.1219168428470754,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2024,4,12 month-ending,04/30/2024,0.36909527622097676,0.7141017344803903,0.11980267794221282,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2024,5,12 month-ending,05/31/2024,0.37950360288230583,0.7151640987570019,0.12332628611698378,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2024,6,12 month-ending,06/30/2024,0.37790232185748596,0.7130163443711763,0.12332628611698378,,0,1,0,0,1,0,0,0,0,0,0
10/06/2024,United States,2019,1,12 month-ending,01/31/2019,0.08086469175340272,0.03114442358004057,0.5602536997885834,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,2,12 month-ending,02/28/2019,0.077662129703763,0.03122541099126209,0.5362931642001408,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,3,12 month-ending,03/31/2019,0.07365892714171336,0.031181476643998125,0.5095137420718815,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,4,12 month-ending,04/30/2019,0.07365892714171336,0.03127093332698137,0.5081042988019732,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,5,12 month-ending,05/31/2019,0.07445956765412329,0.0313259835934326,0.5130373502466525,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,6,12 month-ending,06/30/2019,0.07445956765412329,0.031274373968634576,0.5137420718816068,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,7,12 month-ending,07/31/2019,0.07445956765412329,0.0314519640108883,0.5109231853417899,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,8,12 month-ending,08/31/2019,0.07445956765412329,0.03146466791853089,0.5109231853417899,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,9,12 month-ending,09/30/2019,0.077662129703763,0.03160626355579728,0.5306553911205073,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,10,12 month-ending,10/31/2019,0.07846277021617293,0.03171821674189761,0.5341789992952783,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,11,12 month-ending,11/30/2019,0.07365892714171336,0.03174680053409345,0.5010570824524312,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,12,12 month-ending,12/31/2019,0.07846277021617293,0.03185240176637249,0.5320648343904157,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,1,12 month-ending,01/31/2020,0.07846277021617293,0.031921214599436525,0.5313601127554616,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,2,12 month-ending,02/29/2020,0.07686148919135308,0.03210436260128388,0.5172656800563777,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,3,12 month-ending,03/31/2020,0.077662129703763,0.032235636313590665,0.5207892882311487,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,4,12 month-ending,04/30/2020,0.08166533226581264,0.03228830459735891,0.5468639887244537,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,5,12 month-ending,05/31/2020,0.08326661329063251,0.03225363351608433,0.5581395348837209,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,6,12 month-ending,06/30/2020,0.08726981585268213,0.032452396737742376,0.5821000704721634,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,7,12 month-ending,07/31/2020,0.09287429943955164,0.03246880595178073,0.6187455954897815,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,8,12 month-ending,08/31/2020,0.09287429943955164,0.032369821338065534,0.6208597603946441,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,9,12 month-ending,09/30/2020,0.09927942353883105,0.03235500011248251,0.6638477801268499,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,10,12 month-ending,10/31/2020,0.09847878302642113,0.03233859089844417,0.6589147286821705,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,11,12 month-ending,11/30/2020,0.1088871096877502,0.032234842319363,0.7307963354474982,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2020,12,12 month-ending,12/31/2020,0.1120896717373899,0.03186245902658954,0.7603946441155743,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,1,12 month-ending,01/31/2021,0.1176941553242594,0.031382621848339155,0.8097251585623678,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,2,12 month-ending,02/28/2021,0.1232986389111289,0.03119497454586838,0.8527131782945736,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,3,12 month-ending,03/31/2021,0.11689351481184947,0.03125134813603238,0.806906272022551,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,4,12 month-ending,04/30/2021,0.1232986389111289,0.03136356598687527,0.8484848484848485,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,5,12 month-ending,05/31/2021,0.12810248198558846,0.03141358762321798,0.8801973220577871,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,6,12 month-ending,06/30/2021,0.12489991993594875,0.03158932501227382,0.8534178999295278,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,7,12 month-ending,07/31/2021,0.12489991993594875,0.03178305960382334,0.8491895701198026,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,8,12 month-ending,08/31/2021,0.1345076060848679,0.03202655116697301,0.9076814658210007,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,9,12 month-ending,09/30/2021,0.14251401120896717,0.03221446313418634,0.9563072586328398,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,10,12 month-ending,10/31/2021,0.14971977582065651,0.03238517189313367,1.0,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,11,12 month-ending,11/30/2021,0.14491593274619693,0.032769465099322055,0.9577167019027484,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2021,12,12 month-ending,12/31/2021,0.15052041633306645,0.03343350893839001,0.9760394644115573,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,1,12 month-ending,01/31/2022,0.15292233787029622,0.034031651256562025,0.9753347427766031,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,2,12 month-ending,02/28/2022,0.15372297838270615,0.034374656762911994,0.971106412966878,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,3,12 month-ending,03/31/2022,0.15612489991993594,0.03466658197394905,0.9788583509513742,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,4,12 month-ending,04/30/2022,0.14571657325860687,0.034781975801702586,0.9105003523608173,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,5,12 month-ending,05/31/2022,0.14251401120896717,0.03498788497140959,0.8858350951374206,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,6,12 month-ending,06/30/2022,0.14571657325860687,0.035043993896831035,0.9041578576462298,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,7,12 month-ending,07/31/2022,0.14571657325860687,0.035149330464367516,0.9020436927413671,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,8,12 month-ending,08/31/2022,0.13370696557245795,0.03531527525794887,0.8238195912614517,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,9,12 month-ending,09/30/2022,0.12249799839871897,0.03537561881925118,0.7533474277660324,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,10,12 month-ending,10/31/2022,0.1176941553242594,0.035428551767761975,0.723044397463002,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,11,12 month-ending,11/30/2022,0.1120896717373899,0.035664632718120134,0.6842847075405214,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2022,12,12 month-ending,12/31/2022,0.10088070456365092,0.035794847771456695,0.6138125440451021,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,1,12 month-ending,01/31/2023,0.09287429943955164,0.03598831769826366,0.562367864693446,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,2,12 month-ending,02/28/2023,0.08967173738991192,0.03601716615520205,0.5426356589147286,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,3,12 month-ending,03/31/2023,0.08807045636509207,0.03599017035146154,0.5334742776603242,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,4,12 month-ending,04/30/2023,0.08486789431545236,0.03600578557127222,0.5137420718816068,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,5,12 month-ending,05/31/2023,0.07926341072858287,0.036153997827102456,0.47780126849894283,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,6,12 month-ending,06/30/2023,0.07686148919135308,0.03627653760290495,0.46159267089499645,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,7,12 month-ending,07/31/2023,0.07365892714171336,0.036259334394638944,0.4425651867512332,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,8,12 month-ending,08/31/2023,0.07526020816653323,0.036309091366239096,0.4517265680056377,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,9,12 month-ending,09/30/2023,0.07045636509207365,0.03636652361537331,0.4221282593375616,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,10,12 month-ending,10/31/2023,0.06645316253002402,0.03653035109101423,0.39675828047921063,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,11,12 month-ending,11/30/2023,0.06645316253002402,0.03650494327572905,0.39675828047921063,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2023,12,12 month-ending,12/31/2023,0.07125700560448359,0.036429249159358607,0.4263565891472868,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2024,1,12 month-ending,01/31/2024,0.07926341072858287,0.036476888813018325,0.47357293868921774,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2024,2,12 month-ending,02/29/2024,0.07846277021617293,0.036760874081778756,0.46582100070472154,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2024,3,12 month-ending,03/31/2024,0.08086469175340272,0.03688420785180891,0.4785059901338971,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2024,4,12 month-ending,04/30/2024,0.08086469175340272,0.037057298593439224,0.47639182522903445,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2024,5,12 month-ending,05/31/2024,0.08646917534027221,0.03716422314943103,0.5081042988019732,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2024,6,12 month-ending,06/30/2024,0.08967173738991192,0.0370890583625457,0.5278365045806906,,0,1,0,0,0,1,0,0,0,0,0
10/06/2024,United States,2019,1,12 month-ending,01/31/2019,0.07205764611689351,0.2319241259116046,0.07188160676532769,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,2,12 month-ending,02/28/2019,0.07205764611689351,0.23182567062737452,0.07188160676532769,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,3,12 month-ending,03/31/2019,0.07125700560448359,0.23139003246113066,0.0711768851303735,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,4,12 month-ending,04/30/2019,0.07686148919135308,0.23171848140664014,0.07610993657505286,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,5,12 month-ending,05/31/2019,0.08246597277822257,0.23171901073612525,0.08174770965468639,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,6,12 month-ending,06/30/2019,0.08406725380304243,0.2314202042417818,0.08386187455954898,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,7,12 month-ending,07/31/2019,0.08006405124099279,0.23177988362691268,0.07963354474982381,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,8,12 month-ending,08/31/2019,0.08006405124099279,0.23191512731035777,0.07963354474982381,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,9,12 month-ending,09/30/2019,0.07686148919135308,0.23243016489936782,0.07610993657505286,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,10,12 month-ending,10/31/2019,0.08246597277822257,0.23260431429996833,0.08174770965468639,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,11,12 month-ending,11/30/2019,0.08726981585268213,0.232063339566188,0.08668076109936575,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,12,12 month-ending,12/31/2019,0.08967173738991192,0.23212580044543074,0.08879492600422832,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,1,12 month-ending,01/31/2020,0.08807045636509207,0.23208848271673063,0.08738548273431994,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,2,12 month-ending,02/29/2020,0.09127301841473177,0.23256461458858524,0.09020436927413672,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,3,12 month-ending,03/31/2020,0.09207365892714171,0.23254317674443836,0.0909090909090909,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,4,12 month-ending,04/30/2020,0.09607686148919134,0.23240634507253796,0.09513742071881606,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,5,12 month-ending,05/31/2020,0.09447558046437149,0.23170180752785924,0.09372797744890768,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,6,12 month-ending,06/30/2020,0.09847878302642113,0.23174785919306365,0.09795630725863283,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,7,12 month-ending,07/31/2020,0.1088871096877502,0.23127146265646645,0.10852713178294573,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,8,12 month-ending,08/31/2020,0.11369095276220977,0.23007120804898412,0.11416490486257927,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,9,12 month-ending,09/30/2020,0.11849479583666933,0.22943045470726092,0.11909795630725861,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,10,12 month-ending,10/31/2020,0.12249799839871897,0.22854250449599228,0.12332628611698378,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,11,12 month-ending,11/30/2020,0.12009607686148918,0.22809813239324414,0.1212121212121212,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2020,12,12 month-ending,12/31/2020,0.1265012009607686,0.22689761312101925,0.12825933756166313,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,1,12 month-ending,01/31/2021,0.14171337069655723,0.22481205494969383,0.14517265680056377,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,2,12 month-ending,02/28/2021,0.14411529223378702,0.2233648681374086,0.14869626497533475,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,3,12 month-ending,03/31/2021,0.14891913530824658,0.22330611256456162,0.1536293164200141,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,4,12 month-ending,04/30/2021,0.14331465172137708,0.22339609857703,0.14799154334038053,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,5,12 month-ending,05/31/2021,0.14331465172137708,0.2236358848337839,0.14799154334038053,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,6,12 month-ending,06/30/2021,0.13931144915932744,0.2243197785285434,0.1430584918957012,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,7,12 month-ending,07/31/2021,0.1377101681345076,0.224746682758283,0.14094432699083861,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,8,12 month-ending,08/31/2021,0.15292233787029622,0.22556423214803226,0.15644820295983086,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,9,12 month-ending,09/30/2021,0.17293835068054442,0.2268184783629956,0.17547568710359407,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,10,12 month-ending,10/31/2021,0.18414731785428343,0.22789222322353714,0.18604651162790695,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,11,12 month-ending,11/30/2021,0.20016012810248196,0.22949767955186964,0.200845665961945,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2021,12,12 month-ending,12/31/2021,0.1985588470776621,0.2319799701722835,0.19732205778717404,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,1,12 month-ending,01/31/2022,0.2009607686148919,0.23473380681855774,0.19732205778717404,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,2,12 month-ending,02/28/2022,0.1985588470776621,0.2366092211842953,0.19379844961240308,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,3,12 month-ending,03/31/2022,0.19615692554043232,0.23827422707970244,0.1895701198026779,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,4,12 month-ending,04/30/2022,0.19375500400320256,0.23898723389614288,0.18675123326286117,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,5,12 month-ending,05/31/2022,0.19215372297838268,0.23984051302613693,0.18463706835799856,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,6,12 month-ending,06/30/2022,0.19615692554043232,0.24062180334615632,0.18816067653276955,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,7,12 month-ending,07/31/2022,0.19215372297838268,0.2415674504713017,0.18322762508809018,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,8,12 month-ending,08/31/2022,0.17293835068054442,0.24320863653987898,0.16420014094432697,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,9,12 month-ending,09/30/2022,0.14731785428342672,0.2432729500723196,0.13953488372093023,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,10,12 month-ending,10/31/2022,0.1345076060848679,0.24365591995479524,0.12755461592670894,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,11,12 month-ending,11/30/2022,0.12409927942353882,0.24479371368303482,0.11698379140239605,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2022,12,12 month-ending,12/31/2022,0.1265012009607686,0.24561152773752665,0.11909795630725861,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,1,12 month-ending,01/31/2023,0.11609287429943954,0.24620808206724334,0.10852713178294573,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,2,12 month-ending,02/28/2023,0.11449159327461969,0.24644654500028448,0.10711768851303734,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,3,12 month-ending,03/31/2023,0.11128903122497998,0.24643357642789934,0.10429880197322057,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,4,12 month-ending,04/30/2023,0.11369095276220977,0.24643807572852275,0.10641296687808315,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,5,12 month-ending,05/31/2023,0.10808646917534026,0.24713255601298442,0.10077519379844961,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,6,12 month-ending,06/30/2023,0.10408326661329062,0.24739378011388521,0.09725158562367864,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,7,12 month-ending,07/31/2023,0.10088070456365092,0.24729109019377427,0.09443269908386187,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,8,12 month-ending,08/31/2023,0.10088070456365092,0.24702272014482451,0.09443269908386187,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,9,12 month-ending,09/30/2023,0.10408326661329062,0.2473241732865935,0.09725158562367864,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,10,12 month-ending,10/31/2023,0.10248198558847077,0.24801388960568918,0.09513742071881606,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,11,12 month-ending,11/30/2023,0.10008006405124098,0.24820603620878343,0.09302325581395347,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2023,12,12 month-ending,12/31/2023,0.09527622097678141,0.24767035476985413,0.08879492600422832,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2024,1,12 month-ending,01/31/2024,0.09927942353883105,0.2480848197566937,0.09231853417899928,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2024,2,12 month-ending,02/29/2024,0.10168134507606084,0.24948304359160642,0.09372797744890768,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2024,3,12 month-ending,03/31/2024,0.10408326661329062,0.24990835983289064,0.09584214235377025,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2024,4,12 month-ending,04/30/2024,0.10168134507606084,0.2511334929261731,0.09372797744890768,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2024,5,12 month-ending,05/31/2024,0.1032826261008807,0.2518824941476009,0.09443269908386187,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2024,6,12 month-ending,06/30/2024,0.10648518815052041,0.2521963865322699,0.09725158562367864,,0,0,0,0,0,0,1,0,0,0,0
10/06/2024,United States,2019,1,12 month-ending,01/31/2019,0.22512407209298846,0.005234803942975334,0.23449741947518962,Data counts between 1-9 have been suppressed in accordance with NCHS confidentiality standards.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,2,12 month-ending,02/28/2019,0.22512407209298846,0.005222100035332742,0.23449741947518962,Data counts between 1-9 have been suppressed in accordance with NCHS confidentiality standards.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,3,12 month-ending,03/31/2019,0.22512407209298846,0.005189810936741156,0.23449741947518962,Data counts between 1-9 have been suppressed in accordance with NCHS confidentiality standards.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,4,12 month-ending,04/30/2019,0.22512407209298846,0.005230304642351916,0.23449741947518962,Data counts between 1-9 have been suppressed in accordance with NCHS confidentiality standards.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,5,12 month-ending,05/31/2019,0.009607686148919135,0.00523586260194555,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,6,12 month-ending,06/30/2019,0.008807045636509206,0.005202250179641194,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,7,12 month-ending,07/31/2019,0.009607686148919135,0.00518345898291986,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,8,12 month-ending,08/31/2019,0.01120896717373899,0.005125497404300537,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,9,12 month-ending,09/30/2019,0.012810248198558846,0.005133437346577157,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,10,12 month-ending,10/31/2019,0.012009607686148917,0.0050998249242728,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,11,12 month-ending,11/30/2019,0.01120896717373899,0.005044774657821571,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2019,12,12 month-ending,12/31/2019,0.01120896717373899,0.005038952033485383,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2020,1,12 month-ending,01/31/2020,0.01120896717373899,0.0049772851484703035,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
10/06/2024,United States,2020,2,12 month-ending,02/29/2020,0.01120896717373899,0.004941820072968069,0.23449741947518962,Rates for deaths counts <20 are unreliable.,0,0,0,0,0,0,0,1,0,0,0
